time x1 y1 x2 y2
4.200000000000000261e-02 3.999646386821100186e-01 -5.318628008163722026e-03 7.999620967777716363e-01 -6.744642387291707730e-03
4.300000000000000350e-02 3.999578111993887242e-01 -5.809411381037617693e-03 7.999551609517994155e-01 -7.265498963447972018e-03
4.399999999999999745e-02 3.999501879342264865e-01 -6.312461594095273090e-03 7.999474272366853267e-01 -7.798580839475552709e-03
4.499999999999999833e-02 3.999417225376703522e-01 -6.827779551297475519e-03 7.999388493198084094e-01 -8.343881801867639170e-03
4.599999999999999922e-02 3.999323675165378789e-01 -7.355366246278589870e-03 7.999293797491890956e-01 -8.901395014551312726e-03
4.700000000000000011e-02 3.999220742312800114e-01 -7.895222767634968095e-03 7.999189699317656999e-01 -9.471112984249940511e-03
4.800000000000000100e-02 3.999107928936594392e-01 -8.447350304364635229e-03 7.999075701315058184e-01 -1.005302752495285806e-02
4.900000000000000189e-02 3.998984725642342752e-01 -9.011750151461465561e-03 7.998951294673413148e-01 -1.064712972148625612e-02
5.000000000000000278e-02 3.998850611496369556e-01 -9.588423715664812566e-03 7.998815959109171203e-01 -1.125340989217633522e-02
5.100000000000000366e-02 3.998705053996372549e-01 -1.017737252136687032e-02 7.998669162841423041e-01 -1.187185755059624349e-02
5.200000000000000455e-02 3.998547509039793724e-01 -1.077859821668031987e-02 7.998510362565325327e-01 -1.250246136638700697e-02
5.299999999999999850e-02 3.998377420889808187e-01 -1.139210257966861116e-02 7.998339003423323712e-01 -1.314520912514226779e-02
5.399999999999999939e-02 3.998194222138822806e-01 -1.201788752474174798e-02 7.998154518974035510e-01 -1.380008768734586680e-02
5.500000000000000028e-02 3.997997333669363607e-01 -1.265595510922044691e-02 7.997956331158682097e-01 -1.446708294634983100e-02
5.600000000000000117e-02 3.997786164612222581e-01 -1.330630754007166086e-02 7.997743850264922294e-01 -1.514617978538066595e-02
5.700000000000000205e-02 3.997560112301746238e-01 -1.396894718081920228e-02 7.997516474887944593e-01 -1.583736203355948571e-02
5.800000000000000294e-02 3.997318562228128758e-01 -1.464387655863319364e-02 7.997273591888696131e-01 -1.654061242092190812e-02
5.900000000000000383e-02 3.997060887986574884e-01 -1.533109837160175071e-02 7.997014576349057435e-01 -1.725591253242087647e-02
5.999999999999999778e-02 3.996786451223198755e-01 -1.603061549619026402e-02 7.996738791523831935e-01 -1.798324276089715082e-02
6.099999999999999867e-02 3.996494601577503802e-01 -1.674243099489143224e-02 7.996445588789362624e-01 -1.872258225899769632e-02
6.199999999999999956e-02 3.996184676621308274e-01 -1.746654812407248680e-02 7.996134307588620427e-01 -1.947390889002377154e-02
6.300000000000000044e-02 3.995856001793951506e-01 -1.820297034202390460e-02 7.995804275372551118e-01 -2.023719917768831283e-02
6.400000000000000133e-02 3.995507890333631629e-01 -1.895170131721563359e-02 7.995454807537519804e-01 -2.101242825475965054e-02
6.500000000000000222e-02 3.995139643204702606e-01 -1.971274493676707443e-02 7.995085207358620938e-01 -2.179956981056961965e-02
6.600000000000000311e-02 3.994750549020766872e-01 -2.048610531513662958e-02 7.994694765918655133e-01 -2.259859603735985684e-02
6.700000000000000400e-02 3.994339883963382576e-01 -2.127178680303925401e-02 7.994282762032538514e-01 -2.340947757544122043e-02
6.800000000000000488e-02 3.993906911696212259e-01 -2.206979399659776686e-02 7.993848462166930346e-01 -2.423218345713747113e-02
6.900000000000000577e-02 3.993450883274414220e-01 -2.288013174673707295e-02 7.993391120354796930e-01 -2.506668104948333101e-02
7.000000000000000666e-02 3.992971037049085625e-01 -2.370280516882980471e-02 7.992909978104666413e-01 -2.591293599564594916e-02
7.100000000000000755e-02 3.992466598566560276e-01 -2.453781965260179096e-02 7.992404264304309169e-01 -2.677091215503539165e-02
7.200000000000000844e-02 3.991936780462339018e-01 -2.538518087230780609e-02 7.991873195118537332e-01 -2.764057154206862529e-02
7.299999999999999545e-02 3.991380782349442935e-01 -2.624489479718813967e-02 7.991315973880798174e-01 -2.852187426354960489e-02
7.399999999999999634e-02 3.990797790700963965e-01 -2.711696770221641573e-02 7.990731790978296001e-01 -2.941477845462463214e-02
7.499999999999999722e-02 3.990186978726563694e-01 -2.800140617915140850e-02 7.990119823730218451e-01 -3.031924021327040558e-02
7.599999999999999811e-02 3.989547506242688280e-01 -2.889821714790512253e-02 7.989479236258774097e-01 -3.123521353326995376e-02
7.699999999999999900e-02 3.988878519536240841e-01 -2.980740786824112240e-02 7.988809179352618361e-01 -3.216265023562846909e-02
7.799999999999999989e-02 3.988179151221432073e-01 -3.072898595181733361e-02 7.988108790322268060e-01 -3.310149989837747608e-02
7.900000000000000078e-02 3.987448520089546533e-01 -3.166295937458918353e-02 7.987377192847076035e-01 -3.405170978471439014e-02
8.000000000000000167e-02 3.986685730951322060e-01 -3.260933648958944803e-02 7.986613496813327329e-01 -3.501322476941991224e-02
8.100000000000000255e-02 3.985889874471644223e-01 -3.356812604010275813e-02 7.985816798142930661e-01 -3.598598726349223204e-02
8.200000000000000344e-02 3.985060026996234406e-01 -3.453933717325404634e-02 7.984986178612243357e-01 -3.696993713693525613e-02
8.300000000000000433e-02 3.984195250369998997e-01 -3.552297945403022628e-02 7.984120705660441297e-01 -3.796501163963055675e-02
8.400000000000000522e-02 3.983294591746689428e-01 -3.651906287975838217e-02 7.983219432186884346e-01 -3.897114532022374206e-02
8.500000000000000611e-02 3.982357083389516106e-01 -3.752759789506193711e-02 7.982281396336858847e-01 -3.998826994294607529e-02
8.600000000000000699e-02 3.981381742462315465e-01 -3.854859540732132744e-02 7.981305621275034401e-01 -4.101631440229216996e-02
8.700000000000000788e-02 3.980367570810884881e-01 -3.958206680266428829e-02 7.980291114945947673e-01 -4.205520463546662951e-02
8.799999999999999489e-02 3.979313554734049130e-01 -4.062802396251487952e-02 7.979236869820783840e-01 -4.310486353250925218e-02
8.899999999999999578e-02 3.978218664744022082e-01 -4.168647928073196396e-02 7.978141862629667402e-01 -4.416521084400167746e-02
8.999999999999999667e-02 3.977081855315588443e-01 -4.275744568136849444e-02 7.977005054078618596e-01 -4.523616308625234839e-02
9.099999999999999756e-02 3.975902064623610399e-01 -4.384093663708771987e-02 7.975825388550299433e-01 -4.631763344385224357e-02
9.199999999999999845e-02 3.974678214268345666e-01 -4.493696618827267703e-02 7.974601793787599036e-01 -4.740953166948447955e-02
9.299999999999999933e-02 3.973409208988019636e-01 -4.604554896286947030e-02 7.973333180559041278e-01 -4.851176398086588792e-02
9.400000000000000022e-02 3.972093936358073174e-01 -4.716670019700666683e-02 7.972018442304965591e-01 -4.962423295468972040e-02
9.500000000000000111e-02 3.970731266476470456e-01 -4.830043575643695741e-02 7.970656454763285215e-01 -5.074683741743164084e-02
9.600000000000000200e-02 3.969320051634420699e-01 -4.944677215885005805e-02 7.969246075573654942e-01 -5.187947233287130283e-02
9.700000000000000289e-02 3.967859125971820444e-01 -5.060572659710982357e-02 7.967786143858701653e-01 -5.302202868617435227e-02
9.800000000000000377e-02 3.966347305116689204e-01 -5.177731696347148693e-02 7.966275479780933200e-01 -5.417439336436663533e-02
9.900000000000000466e-02 3.964783385807822969e-01 -5.296156187484061389e-02 7.964712884073834598e-01 -5.533644903302644552e-02
1.000000000000000056e-01 3.963166145499846804e-01 -5.415848069913784674e-02 7.963097137545562809e-01 -5.650807400900467042e-02
1.010000000000000064e-01 3.961494341949787779e-01 -5.536809358284047744e-02 7.961427000553511490e-01 -5.768914212897383736e-02
1.020000000000000073e-01 3.959766712784245080e-01 -5.659042147977479120e-02 7.959701212447947150e-01 -5.887952261359245820e-02
1.030000000000000082e-01 3.957981975046161449e-01 -5.782548618124097595e-02 7.957918490982742732e-01 -6.007907992705790318e-02
1.040000000000000091e-01 3.956138824720150104e-01 -5.907331034755654298e-02 7.956077531691112537e-01 -6.128767363180574052e-02
1.049999999999999961e-01 3.954235936235245275e-01 -6.033391754111230854e-02 7.954177007224113582e-01 -6.250515823809839333e-02
1.059999999999999970e-01 3.952271961943886192e-01 -6.160733226104081472e-02 7.952215566649500911e-01 -6.373138304822650868e-02
1.069999999999999979e-01 3.950245531575841129e-01 -6.289357997960552671e-02 7.950191834708341121e-01 -6.496619199503142483e-02
1.079999999999999988e-01 3.948155251665717014e-01 -6.419268718042740740e-02 7.948104411026626348e-01 -6.620942347443395382e-02
1.089999999999999997e-01 3.945999704952576348e-01 -6.550468139867419992e-02 7.945951869278893298e-01 -6.746091017163614867e-02
1.100000000000000006e-01 3.943777449750099362e-01 -6.682959126334714339e-02 7.943732756300645459e-01 -6.872047888063695376e-02
1.110000000000000014e-01 3.941487019285604410e-01 -6.816744654181218499e-02 7.941445591146139016e-01 -6.998795031668103572e-02
1.120000000000000023e-01 3.939126921006128046e-01 -6.951827818673181336e-02 7.939088864087802122e-01 -7.126313892123094240e-02
1.130000000000000032e-01 3.936695635849618569e-01 -7.088211838556802979e-02 7.936661035553312926e-01 -7.254585265902464830e-02
1.140000000000000041e-01 3.934191617479168568e-01 -7.225900061284011577e-02 7.934160534996013148e-01 -7.383589280675076361e-02
1.150000000000000050e-01 3.931613291478039951e-01 -7.364895968533510806e-02 7.931585759694017579e-01 -7.513305373283836464e-02
1.160000000000000059e-01 3.928959054503072257e-01 -7.505203182048603150e-02 7.928935073472993533e-01 -7.643712266782329290e-02
1.170000000000000068e-01 3.926227273393874118e-01 -7.646825469814937104e-02 7.926206805347216777e-01 -7.774787946471306554e-02
1.180000000000000077e-01 3.923416284234997331e-01 -7.789766752603383138e-02 7.923399248073017542e-01 -7.906509634873058745e-02
1.190000000000000085e-01 3.920524391368058748e-01 -7.934031110905198636e-02 7.920510656608312772e-01 -8.038853765577086419e-02
1.199999999999999956e-01 3.917549866350553134e-01 -8.079622792289042899e-02 7.917539246471345660e-01 -8.171795955885406693e-02
1.209999999999999964e-01 3.914490946857804854e-01 -8.226546219211852695e-02 7.914483191991218414e-01 -8.305310978180610593e-02
1.219999999999999973e-01 3.911345835524239201e-01 -8.374805997318347794e-02 7.911340624442144698e-01 -8.439372729933765360e-02
1.229999999999999982e-01 3.908112698719818923e-01 -8.524406924266915431e-02 7.908109630052695405e-01 -8.573954202262878965e-02
1.239999999999999991e-01 3.904789665257146769e-01 -8.675353999122925597e-02 7.904788247880535357e-01 -8.709027446945810658e-02
1.250000000000000000e-01 3.901374825024346293e-01 -8.827652432364191393e-02 7.901374467542303659e-01 -8.844563541783914684e-02
1.260000000000000009e-01 3.897866227538404615e-01 -8.981307656547153628e-02 7.897866226787424448e-01 -8.980532554204326279e-02
1.270000000000000018e-01 3.894261880413208976e-01 -9.136325337686806991e-02 7.894261408903602284e-01 -9.116903502980061580e-02
1.280000000000000027e-01 3.890559747735965468e-01 -9.292711387408214563e-02 7.890557839940613993e-01 -9.253644317937151365e-02
1.290000000000000036e-01 3.886757748345159302e-01 -9.450471975932585311e-02 7.886753285737893027e-01 -9.390721797507207980e-02
1.300000000000000044e-01 3.882853754002547064e-01 -9.609613545967028714e-02 7.882845448739914662e-01 -9.528101563972453392e-02
1.310000000000000053e-01 3.878845587451015264e-01 -9.770142827573152777e-02 7.878831964582024838e-01 -9.665748016236944129e-02
1.320000000000000062e-01 3.874731020349341248e-01 -9.932066854097160169e-02 7.874710398427614555e-01 -9.803624279944063435e-02
1.330000000000000071e-01 3.870507771074067627e-01 -1.009539297925174939e-01 7.870478241035747669e-01 -9.941692154744623255e-02
1.340000000000000080e-01 3.866173502377736604e-01 -1.026012889544897777e-01 7.866132904536315973e-01 -1.007991205850316679e-01
1.350000000000000089e-01 3.861725818891696971e-01 -1.042628265349282712e-01 7.861671717887517286e-01 -1.021824296821120248e-01
1.360000000000000098e-01 3.857162264460525236e-01 -1.059386268375118317e-01 7.857091921987948702e-01 -1.035664235735584693e-01
1.370000000000000107e-01 3.852480319293790645e-01 -1.076287781893864870e-01 7.852390664412770560e-01 -1.049506612946940198e-01
1.380000000000000115e-01 3.847677396919474968e-01 -1.093333731865515496e-01 7.847564993740319128e-01 -1.063346854756065801e-01
1.390000000000000124e-01 3.842750840921699274e-01 -1.110525089584011166e-01 7.842611853431967761e-01 -1.077180215910101407e-01
1.400000000000000133e-01 3.837697921443629645e-01 -1.127862874531850440e-01 7.837528075224184931e-01 -1.091001771620802308e-01
1.410000000000000142e-01 3.832515831434391007e-01 -1.145348157463379479e-01 7.832310371987278863e-01 -1.104806409063504996e-01
1.420000000000000151e-01 3.827201682616543921e-01 -1.162982063738343952e-01 7.826955330000426869e-01 -1.118588818313831501e-01
1.430000000000000160e-01 3.821752501148107939e-01 -1.180765776929608990e-01 7.821459400587007504e-01 -1.132343482675095270e-01
1.440000000000000169e-01 3.816165222950263503e-01 -1.198700542731572782e-01 7.815818891047980888e-01 -1.146064668344723148e-01
1.449999999999999900e-01 3.810436688668581429e-01 -1.216787673198745923e-01 7.810029954824071474e-01 -1.159746413362856554e-01
1.459999999999999909e-01 3.804563638231983069e-01 -1.235028551347303466e-01 7.804088580809401821e-01 -1.173382515780537622e-01
1.469999999999999918e-01 3.798542704969478656e-01 -1.253424636156141581e-01 7.797990581730347426e-01 -1.186966520978434553e-01
1.479999999999999927e-01 3.792370409240022888e-01 -1.271977468008243795e-01 7.791731581492987724e-01 -1.200491708059890777e-01
1.489999999999999936e-01 3.786043151525483319e-01 -1.290688674617929133e-01 7.785307001390954218e-01 -1.213951075233986182e-01
1.499999999999999944e-01 3.779557204930653058e-01 -1.309559977495032279e-01 7.778712045052238455e-01 -1.227337324095260640e-01
1.509999999999999953e-01 3.772908707027291531e-01 -1.328593199003236525e-01 7.771941681988303596e-01 -1.240642842696551423e-01
1.519999999999999962e-01 3.766093650971276130e-01 -1.347790270076857089e-01 7.764990629591654869e-01 -1.253859687299940517e-01
1.529999999999999971e-01 3.759107875812891519e-01 -1.367153238668398496e-01 7.757853333408128993e-01 -1.266979562677847948e-01
1.539999999999999980e-01 3.751947055909882200e-01 -1.386684279008444098e-01 7.750523945487508559e-01 -1.279993800821696004e-01
1.549999999999999989e-01 3.744606689340956862e-01 -1.406385701769952423e-01 7.742996300589837233e-01 -1.292893337898960993e-01
1.559999999999999998e-01 3.737082085203672910e-01 -1.426259965241179206e-01 7.735263889994723474e-01 -1.305668689280668204e-01
1.570000000000000007e-01 3.729368349664731186e-01 -1.446309687625358664e-01 7.727319832626035057e-01 -1.318309922439964976e-01
1.580000000000000016e-01 3.721460370612300061e-01 -1.466537660601377746e-01 7.719156843164050041e-01 -1.330806627498060390e-01
1.590000000000000024e-01 3.713352800738651815e-01 -1.486946864298254178e-01 7.710767196770231813e-01 -1.343147885166006417e-01
1.600000000000000033e-01 3.705040038856506346e-01 -1.507540483857790492e-01 7.702142689995222780e-01 -1.355322231798953836e-01
1.610000000000000042e-01 3.696516209223508209e-01 -1.528321927784807022e-01 7.693274597376962287e-01 -1.367317621243017700e-01
1.620000000000000051e-01 3.687775138615307924e-01 -1.549294848313531037e-01 7.684153623161238400e-01 -1.379121383112938692e-01
1.630000000000000060e-01 3.678810330847910870e-01 -1.570463164052785521e-01 7.674769847489417707e-01 -1.390720177090357390e-01
1.640000000000000069e-01 3.669614938403079063e-01 -1.591831085212550567e-01 7.665112666295061938e-01 -1.402099942776719177e-01
1.650000000000000078e-01 3.660181730755273088e-01 -1.613403141761331760e-01 7.655170724029360940e-01 -1.413245844570124587e-01
1.660000000000000087e-01 3.650503058933056710e-01 -1.635184214919039591e-01 7.644931838191127982e-01 -1.424142210960408772e-01
1.670000000000000095e-01 3.640570815770056701e-01 -1.657179572455365346e-01 7.634382914465652759e-01 -1.434772467549341179e-01
1.680000000000000104e-01 3.630376391207681963e-01 -1.679394908341063919e-01 7.623509851072267640e-01 -1.445119063000826209e-01
1.690000000000000113e-01 3.619910621900724879e-01 -1.701836387391663374e-01 7.612297430675774024e-01 -1.455163387006582210e-01
1.700000000000000122e-01 3.609163734243447386e-01 -1.724510695653087566e-01 7.600729197922863056e-01 -1.464885679212576952e-01
1.710000000000000131e-01 3.598125279772818041e-01 -1.747425097410410522e-01 7.588787320310150797e-01 -1.474264927886345666e-01
1.720000000000000140e-01 3.586784061710651117e-01 -1.770587499859423708e-01 7.576452429661172383e-01 -1.483278756910269003e-01
1.730000000000000149e-01 3.575128051169407795e-01 -1.794006526671972079e-01 7.563703440967732838e-01 -1.491903299454616361e-01
1.740000000000000158e-01 3.563144291256957752e-01 -1.817691601917925392e-01 7.550517344713649770e-01 -1.500113056409174417e-01
1.750000000000000167e-01 3.550818786960460161e-01 -1.841653046088934098e-01 7.536868968017110815e-01 -1.507880737324046316e-01
1.759999999999999898e-01 3.538136378251606207e-01 -1.865902186314333522e-01 7.522730698964137375e-01 -1.515177081217129740e-01
1.769999999999999907e-01 3.525080593312857058e-01 -1.890451483283577538e-01 7.508072167312057621e-01 -1.521970654133167900e-01
1.779999999999999916e-01 3.511633478108304729e-01 -1.915314677912998143e-01 7.492859873255588443e-01 -1.528227619769004786e-01
1.789999999999999925e-01 3.497775397675993436e-01 -1.940506961443980161e-01 7.477056754087516577e-01 -1.533911478788712590e-01
1.799999999999999933e-01 3.483484803451535883e-01 -1.966045173469372354e-01 7.460621676243275324e-01 -1.538982771611824840e-01
1.809999999999999942e-01 3.468737959580212582e-01 -1.991948033400295082e-01 7.443508837251371357e-01 -1.543398738431234762e-01
1.819999999999999951e-01 3.453508619448831252e-01 -2.018236412165984872e-01 7.425667058329373793e-01 -1.547112928957926625e-01
1.829999999999999960e-01 3.437767641451573986e-01 -2.044933652563937221e-01 7.407038943512196383e-01 -1.550074752837993231e-01
1.839999999999999969e-01 3.421482530135623867e-01 -2.072065948751808662e-01 7.387559874928999459e-01 -1.552228959767063821e-01
1.849999999999999978e-01 3.404616885133209259e-01 -2.099662798038257616e-01 7.367156805683545695e-01 -1.553515035939994071e-01
1.859999999999999987e-01 3.387129735373573536e-01 -2.127757541579431977e-01 7.345746801087331690e-01 -1.553866500492542546e-01
1.869999999999999996e-01 3.368974729558247283e-01 -2.156388015084005350e-01 7.323235264836902569e-01 -1.553210081852227642e-01
1.880000000000000004e-01 3.350099145179792348e-01 -2.185597336534253476e-01 7.299513767840448697e-01 -1.551464749203984861e-01
1.890000000000000013e-01 3.330442666619008452e-01 -2.215434865746152282e-01 7.274457371973659381e-01 -1.548540568314941690e-01
1.900000000000000022e-01 3.309935866846352992e-01 -2.245957381021306265e-01 7.247921306483623427e-01 -1.544337343390642103e-01
1.910000000000000031e-01 3.288498305199790139e-01 -2.277230532181164502e-01 7.219736807295495939e-01 -1.538742996984862332e-01
1.920000000000000040e-01 3.266036122988188461e-01 -2.309330648334335656e-01 7.189705863579841649e-01 -1.531631627655106187e-01
1.930000000000000049e-01 3.242438975355395603e-01 -2.342347004842846303e-01 7.157594523391108687e-01 -1.522861169281804483e-01
1.940000000000000058e-01 3.217576075997334306e-01 -2.376384690063795269e-01 7.123124278615176053e-01 -1.512270555803423844e-01
1.950000000000000067e-01 3.191291041833773656e-01 -2.411568262834686838e-01 7.085960859979807402e-01 -1.499676269437256737e-01
1.960000000000000075e-01 3.163395093384108736e-01 -2.448046462621440988e-01 7.045699496250938942e-01 -1.484868118034712303e-01
1.970000000000000084e-01 3.133657970888052979e-01 -2.485998334973250068e-01 7.001845282047738372e-01 -1.467604046996731082e-01
1.980000000000000093e-01 3.101795629991054848e-01 -2.525641278916782029e-01 6.953786682800339181e-01 -1.447603742892537571e-01
1.990000000000000102e-01 3.067453325059802949e-01 -2.567241729674001882e-01 6.900759264989886343e-01 -1.424540731644881320e-01
2.000000000000000111e-01 3.030181975134514372e-01 -2.611129486940449440e-01 6.841795281251423777e-01 -1.398032621627328109e-01
2.010000000000000120e-01 2.989404573104403329e-01 -2.657717121573039409e-01 6.775652442417123833e-01 -1.367629112123729396e-01
2.020000000000000129e-01 2.944367565174229595e-01 -2.707526480230614818e-01 6.700711537618598834e-01 -1.332797430315375287e-01
2.030000000000000138e-01 2.894069124519532688e-01 -2.761225072771639755e-01 6.614826631373370569e-01 -1.292905088847558226e-01
2.040000000000000147e-01 2.837151285731243644e-01 -2.819675971077802989e-01 6.515101932521437655e-01 -1.247200521420291086e-01
2.050000000000000155e-01 2.771734757614451872e-01 -2.884005276248979843e-01 6.397553916271181418e-01 -1.194793794901008732e-01
2.060000000000000164e-01 2.695162242809170383e-01 -2.955689510915489038e-01 6.256593253658324638e-01 -1.134643340451385596e-01
2.070000000000000173e-01 2.603597356680952823e-01 -3.036656188027211378e-01 6.084228125882895633e-01 -1.065562722844829724e-01
2.080000000000000182e-01 2.491407482884343549e-01 -3.129359160311884214e-01 5.868862454649329541e-01 -9.862777540885969696e-02
2.089999999999999913e-01 2.350275559742768250e-01 -3.236696586533223119e-01 5.593612585813130256e-01 -8.955932280030917680e-02
2.099999999999999922e-01 2.168176160166420952e-01 -3.361400324044429566e-01 5.234462954386743805e-01 -7.927654150723389970e-02
2.109999999999999931e-01 1.929101484856667881e-01 -3.504078689345289099e-01 4.760042679994257453e-01 -6.781678716312983246e-02
2.119999999999999940e-01 1.616165989016289384e-01 -3.658962625655938772e-01 4.138038085394187271e-01 -5.541017383518792583e-02
2.129999999999999949e-01 1.221344216907471747e-01 -3.808978643130816466e-01 3.354002375203252173e-01 -4.249323698280332851e-02
2.139999999999999958e-01 7.567603179433579630e-02 -3.927761935401160587e-01 2.431964004983568628e-01 -2.954496406050638457e-02
2.149999999999999967e-01 2.510258625271238886e-02 -3.992115481338499028e-01 1.425695708095002789e-01 -1.684849089749063111e-02
2.159999999999999976e-01 -2.685543805597525799e-02 -3.990974635935709558e-01 3.842271748853977320e-02 -4.459955988545982741e-03
2.169999999999999984e-01 -7.849567096495473073e-02 -3.922224236829934263e-01 -6.645831145955988228e-02 7.596412761886828235e-03
2.179999999999999993e-01 -1.285421860912700776e-01 -3.787834558093546300e-01 -1.701330522897071262e-01 1.904841803795753741e-02
2.190000000000000002e-01 -1.751670523058228568e-01 -3.596060396969009698e-01 -2.693712944923294383e-01 2.914267188175623247e-02
2.200000000000000011e-01 -2.158452459391732026e-01 -3.367652443549629115e-01 -3.589657206710947790e-01 3.675387123687584578e-02
2.210000000000000020e-01 -2.486341289962291090e-01 -3.133385866730851732e-01 -4.340962295485817357e-01 4.106769044218977482e-02
2.220000000000000029e-01 -2.734585832939075978e-01 -2.919253384392814232e-01 -4.934154908468697531e-01 4.216889799669432115e-02
2.230000000000000038e-01 -2.917292494616833820e-01 -2.736677639191779643e-01 -5.389514517958875484e-01 4.078602071860604195e-02
2.240000000000000047e-01 -3.051832505374423299e-01 -2.585791631036822857e-01 -5.738997407847259424e-01 3.771705332369901242e-02
2.250000000000000056e-01 -3.152424839241965149e-01 -2.462157109717061643e-01 -6.011180823692572339e-01 3.356123985462336479e-02
