time x1 y1 x2 y2
8.483999999999999986e+00 2.378243975032564850e-01 -3.216202045149108013e-01 -4.064586538863293463e-02 -3.447161460905384667e-02
8.484999999999999432e+00 2.596253780571960434e-01 -3.042937118454110412e-01 2.383628002258608714e-03 2.017701635499136170e-03
8.486000000000000654e+00 2.801605168162580872e-01 -2.854997107130709533e-01 4.546520824142646910e-02 3.841094383994708705e-02
8.487000000000000099e+00 2.992944989725549454e-01 -2.653729505521753018e-01 8.839500535934463610e-02 7.451144684448590683e-02
8.487999999999999545e+00 3.168753422071641790e-01 -2.441106665041342105e-01 1.309065953848567165e-01 1.100300191073054212e-01
8.489000000000000767e+00 3.327277755391295222e-01 -2.220185293726239240e-01 1.726129373863616034e-01 1.445373853297758637e-01
8.490000000000000213e+00 3.466748227327923204e-01 -1.995408912558702119e-01 2.129936479950959582e-01 1.774595643416654878e-01
8.490999999999999659e+00 3.585838017319292748e-01 -1.772502669545985565e-01 2.514516065611898110e-01 2.081361530940308291e-01
8.492000000000000881e+00 3.684175212124782273e-01 -1.557836001113505342e-01 2.874372433864250675e-01 2.359333826749658025e-01
8.493000000000000327e+00 3.762621604199519187e-01 -1.357453006041475230e-01 3.205928777291550125e-01 2.603619209466494500e-01
8.493999999999999773e+00 3.823151313023853692e-01 -1.176228735290881788e-01 3.508434693705922980e-01 2.811371225779071836e-01
8.495000000000000995e+00 3.868421179759511386e-01 -1.017505565580864024e-01 3.783889444349907150e-01 2.981601132884262317e-01
8.496000000000000441e+00 3.901274763243984811e-01 -8.832073491969992529e-02 4.036131751051677541e-01 3.114518703553418866e-01
8.496999999999999886e+00 3.924364087305348692e-01 -7.741876453858320684e-02 4.269613433617659992e-01 3.210884861968447135e-01
8.497999999999999332e+00 3.939936858725809343e-01 -6.905776924096264369e-02 4.488325363245713184e-01 3.271652746132587275e-01
8.499000000000000554e+00 3.949752641100326978e-01 -6.320237923693954041e-02 4.695104396650233158e-01 3.297919052062145973e-01
8.500000000000000000e+00 3.955076282171087754e-01 -5.978056558846942675e-02 4.891351838766642701e-01 3.291074399108219195e-01
8.500999999999999446e+00 3.956713013124957268e-01 -5.868748859574952903e-02 5.077094432246331834e-01 3.253013846243944518e-01
8.502000000000000668e+00 3.955067646501588818e-01 -5.978627865960414733e-02 5.251279700560338437e-01 3.186292906674624836e-01
8.503000000000000114e+00 3.950220003302120086e-01 -6.290961178641948925e-02 5.412185254780524923e-01 3.094162885142403008e-01
8.503999999999999559e+00 3.942010688372152849e-01 -6.786396192086836809e-02 5.557830396675763618e-01 2.980475939264106144e-01
8.505000000000000782e+00 3.930129872849936756e-01 -7.443649525149199919e-02 5.686308782173148391e-01 2.849495873734245732e-01
8.506000000000000227e+00 3.914200723148722472e-01 -8.240344039553328115e-02 5.796003759934030830e-01 2.705670588072414118e-01
8.506999999999999673e+00 3.893850114728932277e-01 -9.153858661927660734e-02 5.885686908857583610e-01 2.553415970977426230e-01
8.508000000000000895e+00 3.868761714311420574e-01 -1.016210016619674139e-01 5.954523586046388539e-01 2.396940641411208217e-01
8.509000000000000341e+00 3.838709072529239985e-01 -1.124416584937141805e-01 6.002015593769094437e-01 2.240119771704159324e-01
8.509999999999999787e+00 3.803568118729924730e-01 -1.238091097690838388e-01 6.027906126672510911e-01 2.086411936812516132e-01
8.511000000000001009e+00 3.763309190270888727e-01 -1.355545623880904660e-01 6.032062956506824003e-01 1.938806565577632923e-01
8.512000000000000455e+00 3.717968703660123331e-01 -1.475367316502526061e-01 6.014347109322473184e-01 1.799788590932667187e-01
8.512999999999999901e+00 3.667600109872488079e-01 -1.596467799256633402e-01 5.974468182255939785e-01 1.671308156438288117e-01
8.513999999999999346e+00 3.612203099540651774e-01 -1.718135258839916801e-01 5.911824412580105603e-01 1.554744484843724739e-01
8.515000000000000568e+00 3.551629318828308235e-01 -1.840089449358147666e-01 5.825325759098007872e-01 1.450853348307119539e-01
8.516000000000000014e+00 3.485462544354547276e-01 -1.962536840903000290e-01 5.713202318316944472e-01 1.359687639698208272e-01
8.516999999999999460e+00 3.412872562919312958e-01 -2.086216879730523610e-01 5.572810491121135135e-01 1.280483009822333540e-01
8.518000000000000682e+00 3.332447813141924398e-01 -2.212417585512646279e-01 5.400469352097184705e-01 1.211510993534690994e-01
8.519000000000000128e+00 3.242027720082886200e-01 -2.342916187620497359e-01 5.191394608560371271e-01 1.149929175991755703e-01
8.519999999999999574e+00 3.138589212811659923e-01 -2.479769697617560387e-01 4.939849142332130016e-01 1.091709361022418778e-01
8.521000000000000796e+00 3.018295912386679269e-01 -2.624859955363307296e-01 4.639683832976714273e-01 1.031791683905153856e-01
8.522000000000000242e+00 2.876869580566307483e-01 -2.779140409625292518e-01 4.285446621321692962e-01 9.646425328350211048e-02
8.522999999999999687e+00 2.710411057840284021e-01 -2.941712409046321475e-01 3.874073657369481727e-01 8.852824112345936136e-02
8.524000000000000909e+00 2.516563936048717420e-01 -3.109164832519978883e-01 3.406721243776014152e-01 7.905300231706163805e-02
8.525000000000000355e+00 2.295505833454397626e-01 -3.275767538848999849e-01 2.889714602709313462e-01 6.798507362807626464e-02
8.525999999999999801e+00 2.050069395489412249e-01 -3.434707480074202235e-01 2.333604756073483777e-01 5.552308276316275659e-02
8.527000000000001023e+00 1.784785223101969520e-01 -3.579740452518430094e-01 1.750495526268872060e-01 4.201125718677278797e-02
8.528000000000000469e+00 1.504459369708371907e-01 -3.706292217958089275e-01 1.151170996263107815e-01 2.780756522552524368e-02
8.528999999999999915e+00 1.213144713228285626e-01 -3.811598077547823649e-01 5.435516340681668945e-02 1.319593403606406090e-02
8.529999999999999361e+00 9.138954574764152072e-02 -3.894200186534325647e-01 -6.716327052437326417e-03 -1.637556798677219927e-03
8.531000000000000583e+00 6.091779333633417365e-02 -3.953340643747154659e-01 -6.772149122587819980e-02 -1.658357332906390535e-02
8.532000000000000028e+00 3.016367517613258858e-02 -3.988610694212569863e-01 -1.282540992243961508e-01 -3.156853103532242244e-02
8.532999999999999474e+00 -5.080215672933837030e-04 -3.999996773924788807e-01 -1.877096789334380678e-01 -4.650916906252589023e-02
8.534000000000000696e+00 -3.057912065562211693e-02 -3.988294339437962188e-01 -2.451817741641783843e-01 -6.127099291900633959e-02
8.535000000000000142e+00 -5.939997817712931033e-02 -3.955649663361968660e-01 -2.994967218862229497e-01 -7.563754697316410480e-02
8.535999999999999588e+00 -8.631541972162920517e-02 -3.905760467799823665e-01 -3.494320274314625108e-01 -8.929602628862998159e-02
