time x1 y1 x2 y2
6.800000000000000488e-02 2.976482810790541667e-01 2.672180771779565922e-01 5.817398297665258289e-01 5.488064149413554027e-01
6.900000000000000577e-02 2.980588274960008222e-01 2.667600707596795573e-01 5.822091258005992476e-01 5.482891242753118455e-01
7.000000000000000666e-02 2.984754175162925849e-01 2.662938698852732600e-01 5.826854454539152073e-01 5.477626248469843473e-01
7.100000000000000755e-02 2.988980434946285625e-01 2.658194116220317649e-01 5.831687988207492346e-01 5.472268345275350665e-01
7.200000000000000844e-02 2.993266975064620694e-01 2.653366317715572520e-01 5.836591955265560960e-01 5.466816700602273871e-01
7.299999999999999545e-02 2.997613713385620104e-01 2.648454648530436106e-01 5.841566446935344548e-01 5.461270470680023026e-01
7.399999999999999634e-02 3.002020564793193569e-01 2.643458440860902980e-01 5.846611549052993517e-01 5.455628800612932761e-01
7.499999999999999722e-02 3.006487441087934420e-01 2.638377013730321408e-01 5.851727341706434160e-01 5.449890824460837946e-01
7.599999999999999811e-02 3.011014250884874177e-01 2.633209672807731438e-01 5.856913898863582713e-01 5.444055665322202753e-01
7.699999999999999900e-02 3.015600899508475985e-01 2.627955710221097085e-01 5.862171287990963764e-01 5.438122435419916467e-01
7.799999999999999989e-02 3.020247288884765346e-01 2.622614404365275487e-01 5.867499569662470993e-01 5.432090236189808241e-01
7.900000000000000078e-02 3.024953317430519317e-01 2.617185019704586502e-01 5.872898797157997119e-01 5.425958158372041762e-01
8.000000000000000167e-02 3.029718879939422571e-01 2.611666806569821753e-01 5.878369016051681051e-01 5.419725282105474218e-01
8.100000000000000255e-02 3.034543867465090972e-01 2.606059000949520477e-01 5.883910263789472461e-01 5.413390677025115005e-01
8.200000000000000344e-02 3.039428167200859954e-01 2.600360824275358973e-01 5.889522569255727369e-01 5.406953402362799643e-01
8.300000000000000433e-02 3.044371662356251118e-01 2.594571483201462692e-01 5.895205952328539389e-01 5.400412507051211009e-01
8.400000000000000522e-02 3.049374232029979370e-01 2.588690169377473871e-01 5.900960423423460277e-01 5.393767029831394444e-01
8.500000000000000611e-02 3.054435751079416228e-01 2.582716059215167670e-01 5.906785983025315545e-01 5.387015999363897745e-01
8.600000000000000699e-02 3.059556089986367744e-01 2.576648313648436384e-01 5.912682621207723255e-01 5.380158434343703666e-01
8.700000000000000788e-02 3.064735114719054909e-01 2.570486077886434129e-01 5.918650317140001782e-01 5.373193343619087070e-01
8.799999999999999489e-02 3.069972686590161648e-01 2.564228481159662176e-01 5.924689038581045786e-01 5.366119726314594329e-01
8.899999999999999578e-02 3.075268662110814399e-01 2.557874636458785100e-01 5.930798741359810666e-01 5.358936571958288209e-01
8.999999999999999667e-02 3.080622892840351734e-01 2.551423640265948478e-01 5.936979368841963645e-01 5.351642860613465835e-01
9.099999999999999756e-02 3.086035225231735790e-01 2.544874572278349456e-01 5.943230851382301783e-01 5.344237563015005188e-01
9.199999999999999845e-02 3.091505500472448431e-01 2.538226495123829252e-01 5.949553105762461769e-01 5.336719640710578805e-01
9.299999999999999933e-02 3.097033554320703930e-01 2.531478454068228912e-01 5.955946034613454065e-01 5.329088046206909013e-01
9.400000000000000022e-02 3.102619216936821078e-01 2.524629476714226328e-01 5.962409525822542911e-01 5.321341723121302270e-01
9.500000000000000111e-02 3.108262312709562103e-01 2.517678572691400274e-01 5.968943451923941490e-01 5.313479606338666894e-01
9.600000000000000200e-02 3.113962660077257971e-01 2.510624733337216141e-01 5.975547669472789369e-01 5.305500622174281755e-01
9.700000000000000289e-02 3.119720071343523582e-01 2.503466931368649173e-01 5.982222018401832653e-01 5.297403688542545730e-01
9.800000000000000377e-02 3.125534352487360779e-01 2.496204120544114335e-01 5.988966321360231770e-01 5.289187715131958845e-01
9.900000000000000466e-02 3.131405302967431026e-01 2.488835235315398353e-01 5.995780383033852967e-01 5.280851603586630416e-01
1.000000000000000056e-01 3.137332715520274040e-01 2.481359190469244747e-01 6.002663989446400672e-01 5.272394247694588421e-01
1.010000000000000064e-01 3.143316375952243114e-01 2.473774880758242700e-01 6.009616907240700190e-01 5.263814533583182076e-01
1.020000000000000073e-01 3.149356062924905109e-01 2.466081180520654503e-01 6.016638882939403521e-01 5.255111339921894054e-01
1.030000000000000082e-01 3.155451547733650330e-01 2.458276943288797145e-01 6.023729642184358912e-01 5.246283538132899826e-01
1.040000000000000091e-01 3.161602594079246931e-01 2.450361001385586990e-01 6.030888888953853666e-01 5.237329992609700557e-01
1.049999999999999961e-01 3.167808957832049521e-01 2.442332165508824815e-01 6.038116304756866448e-01 5.228249560944199237e-01
1.059999999999999970e-01 3.174070386788577780e-01 2.434189224302788501e-01 6.045411547803474228e-01 5.219041094162588657e-01
1.069999999999999979e-01 3.180386620420148081e-01 2.425930943916687343e-01 6.052774252150447953e-01 5.209703436970457568e-01
1.079999999999999988e-01 3.186757389613237845e-01 2.417556067549504195e-01 6.060204026821071066e-01 5.200235428007513594e-01
1.089999999999999997e-01 3.193182416401243451e-01 2.409063314980725012e-01 6.067700454898148354e-01 5.190635900112363643e-01
1.100000000000000006e-01 3.199661413687274747e-01 2.400451382086451479e-01 6.075263092589084923e-01 5.180903680597809258e-01
1.110000000000000014e-01 3.206194084957620927e-01 2.391718940340349653e-01 6.082891468261905077e-01 5.171037591537129829e-01
1.120000000000000023e-01 3.212780123985489733e-01 2.382864636298878125e-01 6.090585081450980987e-01 5.161036450061851077e-01
1.130000000000000032e-01 3.219419214524614770e-01 2.373887091070195909e-01 6.098343401831163302e-01 5.150899068671540570e-01
1.140000000000000041e-01 3.226111029992307921e-01 2.364784899766144144e-01 6.106165868158988097e-01 5.140624255556154321e-01
1.150000000000000050e-01 3.232855233141503914e-01 2.355556630936644358e-01 6.114051887179472455e-01 5.130210814931546182e-01
1.160000000000000059e-01 3.239651475721324059e-01 2.346200825985842175e-01 6.122000832496998779e-01 5.119657547388729579e-01
1.170000000000000068e-01 3.246499398125675673e-01 2.336715998569280084e-01 6.130012043408672451e-01 5.108963250257531064e-01
1.180000000000000077e-01 3.253398629029360944e-01 2.327100633971353472e-01 6.138084823698404247e-01 5.098126717985329570e-01
1.190000000000000085e-01 3.260348785011158435e-01 2.317353188462273339e-01 6.146218440389952242e-01 5.087146742531580834e-01
1.199999999999999956e-01 3.267349470163311009e-01 2.307472088633691909e-01 6.154412122456944800e-01 5.076022113778848599e-01
1.209999999999999964e-01 3.274400275686815687e-01 2.297455730712151534e-01 6.162665059487871799e-01 5.064751619961193052e-01
1.219999999999999973e-01 3.281500779471899776e-01 2.287302479849421533e-01 6.170976400303865850e-01 5.053334048110660337e-01
1.229999999999999982e-01 3.288650545663017732e-01 2.277010669388779274e-01 6.179345251526948690e-01 5.041768184522836815e-01
1.239999999999999991e-01 3.295849124207682057e-01 2.266578600106216868e-01 6.187770676096310263e-01 5.030052815242314068e-01
1.250000000000000000e-01 3.303096050388407146e-01 2.256004539425510158e-01 6.196251691730005895e-01 5.018186726569089373e-01
1.260000000000000009e-01 3.310390844337002259e-01 2.245286720606023412e-01 6.204787269329283816e-01 5.006168705586893086e-01
1.270000000000000018e-01 3.317733010530413695e-01 2.234423341902066484e-01 6.213376331322605362e-01 4.993997540714551486e-01
1.280000000000000027e-01 3.325122037267279063e-01 2.223412565692543807e-01 6.222017749946193721e-01 4.981672022281521395e-01
1.290000000000000036e-01 3.332557396124306015e-01 2.212252517579579580e-01 6.230710345457759480e-01 4.969190943128797278e-01
1.300000000000000044e-01 3.340038541391552318e-01 2.200941285454701135e-01 6.239452884279820255e-01 4.956553099236496451e-01
1.310000000000000053e-01 3.347564909485626905e-01 2.189476918531110816e-01 6.248244077068798585e-01 4.943757290379444669e-01
1.320000000000000062e-01 3.355135918339784418e-01 2.177857426340451541e-01 6.257082576705818022e-01 4.930802320812226469e-01
1.330000000000000071e-01 3.362750966769829652e-01 2.166080777692415416e-01 6.265966976204815353e-01 4.917686999985204643e-01
1.340000000000000080e-01 3.370409433814696154e-01 2.154144899595406282e-01 6.274895806533349329e-01 4.904410143293119750e-01
1.350000000000000089e-01 3.378110678050493254e-01 2.142047676136373813e-01 6.283867534341074368e-01 4.890970572857976095e-01
1.360000000000000098e-01 3.385854036876759232e-01 2.129786947317818813e-01 6.292880559590574574e-01 4.877367118348033270e-01
1.370000000000000107e-01 3.393638825773584444e-01 2.117360507849829210e-01 6.301933213084820462e-01 4.863598617834824500e-01
1.380000000000000115e-01 3.401464337528196658e-01 2.104766105894873562e-01 6.311023753885128817e-01 4.849663918690226283e-01
1.390000000000000124e-01 3.409329841429520336e-01 2.092001441762926517e-01 6.320150366613039861e-01 4.835561878525772572e-01
1.400000000000000133e-01 3.417234582429150014e-01 2.079064166554335513e-01 6.329311158629082890e-01 4.821291366176511106e-01
1.410000000000000142e-01 3.425177780267064653e-01 2.065951880747658453e-01 6.338504157080815382e-01 4.806851262731839936e-01
1.420000000000000151e-01 3.433158628560342152e-01 2.052662132729513034e-01 6.347727305812025378e-01 4.792240462615953156e-01
1.430000000000000160e-01 3.441176293853014934e-01 2.039192417263273327e-01 6.356978462124313056e-01 4.777457874720676401e-01
1.440000000000000169e-01 3.449229914625105420e-01 2.025540173893198570e-01 6.366255393381639038e-01 4.762502423593624190e-01
1.449999999999999900e-01 3.457318600258765251e-01 2.011702785280364003e-01 6.375555773447678654e-01 4.747373050684874363e-01
1.459999999999999909e-01 3.465441429959306707e-01 1.997677575466470512e-01 6.384877178945028708e-01 4.732068715655484703e-01
1.469999999999999918e-01 3.473597451628808730e-01 1.983461808061312004e-01 6.394217085324478411e-01 4.716588397751473871e-01
1.479999999999999927e-01 3.481785680689796769e-01 1.969052684349378302e-01 6.403572862731570225e-01 4.700931097247067481e-01
1.489999999999999936e-01 3.490005098856382437e-01 1.954447341310697472e-01 6.412941771656699430e-01 4.685095836961321591e-01
1.499999999999999944e-01 3.498254652850055213e-01 1.939642849550643477e-01 6.422320958353836540e-01 4.669081663852489572e-01
1.509999999999999953e-01 3.506533253057150801e-01 1.924636211133012587e-01 6.431707450011762139e-01 4.652887650694795818e-01
1.519999999999999962e-01 3.514839772124832562e-01 1.909424357310196552e-01 6.441098149660355876e-01 4.636512897842603453e-01
1.529999999999999971e-01 3.523173043492203171e-01 1.894004146143795919e-01 6.450489830792978108e-01 4.619956535087349492e-01
1.539999999999999980e-01 3.531531859852948818e-01 1.878372360008412345e-01 6.459879131684441722e-01 4.603217723612933465e-01
1.549999999999999989e-01 3.539914971545674027e-01 1.862525702970778130e-01 6.469262549382199801e-01 4.586295658055693503e-01
1.559999999999999998e-01 3.548321084867808173e-01 1.846460798035675366e-01 6.478636433346525170e-01 4.569189568675537938e-01
1.570000000000000007e-01 3.556748860308703297e-01 1.830174184249340752e-01 6.487996978713257423e-01 4.551898723645229627e-01
1.580000000000000016e-01 3.565196910697207011e-01 1.813662313650226954e-01 6.497340219150333773e-01 4.534422431465385817e-01
1.590000000000000024e-01 3.573663799258658957e-01 1.796921548056055196e-01 6.506662019276737707e-01 4.516760043513236011e-01
1.600000000000000033e-01 3.582148037575910160e-01 1.779948155675062094e-01 6.515958066609610633e-01 4.498910956733818134e-01
1.610000000000000042e-01 3.590648083448525485e-01 1.762738307528214088e-01 6.525223863002065361e-01 4.480874616482887207e-01
1.620000000000000051e-01 3.599162338643913661e-01 1.745288073667861650e-01 6.534454715530764179e-01 4.462650519531488058e-01
1.630000000000000060e-01 3.607689146533631930e-01 1.727593419176930711e-01 6.543645726788359651e-01 4.444238217242914013e-01
1.640000000000000069e-01 3.616226789607574488e-01 1.709650199931114223e-01 6.552791784531598607e-01 4.425637318933497988e-01
1.650000000000000078e-01 3.624773486858179350e-01 1.691454158104794547e-01 6.561887550631035904e-01 4.406847495429554451e-01
1.660000000000000087e-01 3.633327391026123232e-01 1.673000917399422027e-01 6.570927449262937703e-01 4.387868482833702788e-01
1.670000000000000095e-01 3.641886585698270173e-01 1.654285977970858523e-01 6.579905654277968807e-01 4.368700086514741288e-01
1.680000000000000104e-01 3.650449082247844146e-01 1.635304711029682556e-01 6.588816075674528427e-01 4.349342185336298461e-01
1.690000000000000113e-01 3.659012816605908824e-01 1.616052353085658255e-01 6.597652345097162474e-01 4.329794736140597511e-01
1.700000000000000122e-01 3.667575645852269028e-01 1.596523999804360938e-01 6.606407800272033892e-01 4.310057778504836623e-01
1.710000000000000131e-01 3.676135344612802558e-01 1.576714599440404152e-01 6.615075468282006765e-01 4.290131439788979484e-01
1.720000000000000140e-01 3.684689601249039881e-01 1.556618945807609899e-01 6.623648047573394981e-01 4.270015940495032192e-01
1.730000000000000149e-01 3.693236013824401920e-01 1.536231670741897704e-01 6.632117888574352582e-01 4.249711599959398733e-01
1.740000000000000158e-01 3.701772085830017378e-01 1.515547236007405152e-01 6.640476972791551358e-01 4.229218842401295531e-01
1.750000000000000167e-01 3.710295221651276343e-01 1.494559924590415922e-01 6.648716890236479049e-01 4.208538203351865903e-01
1.759999999999999898e-01 3.718802721754364549e-01 1.473263831318861461e-01 6.656828815015514156e-01 4.187670336490226797e-01
1.769999999999999907e-01 3.727291777569788911e-01 1.451652852737404797e-01 6.664803478898349010e-01 4.166616020914423180e-01
1.779999999999999916e-01 3.735759466047412491e-01 1.429720676159211556e-01 6.672631142657031722e-01 4.145376168876984124e-01
1.789999999999999925e-01 3.744202743854683768e-01 1.407460767805291113e-01 6.680301564942684456e-01 4.123951834016563733e-01
1.799999999999999933e-01 3.752618441186462150e-01 1.384866359930548851e-01 6.687803968437818769e-01 4.102344220118958606e-01
1.809999999999999942e-01 3.761003255151147417e-01 1.361930436822114399e-01 6.695127002989194054e-01 4.080554690442466104e-01
1.819999999999999951e-01 3.769353742693519194e-01 1.338645719539849621e-01 6.702258705388018933e-01 4.058584777644272945e-01
1.829999999999999960e-01 3.777666313009772070e-01 1.315004649250776092e-01 6.709186455420652617e-01 4.036436194345984219e-01
1.839999999999999969e-01 3.785937219404524323e-01 1.290999368988049179e-01 6.715896927762508017e-01 4.014110844377700715e-01
1.849999999999999978e-01 3.794162550532952372e-01 1.266621703640547214e-01 6.722376039229607247e-01 3.991610834740882963e-01
1.859999999999999987e-01 3.802338220963505933e-01 1.241863137950426632e-01 6.728608890834764100e-01 3.968938488330613357e-01
1.869999999999999996e-01 3.810459960987632733e-01 1.216714792262398454e-01 6.734579704016839807e-01 3.946096357457489212e-01
1.880000000000000004e-01 3.818523305592380623e-01 1.191167395729014200e-01 6.740271750320218080e-01 3.923087238208010641e-01
1.890000000000000013e-01 3.826523582499299359e-01 1.165211256629771069e-01 6.745667273694744281e-01 3.899914185679622114e-01
1.900000000000000022e-01 3.834455899158334957e-01 1.138836229406953449e-01 6.750747404461195922e-01 3.876580530122120116e-01
1.910000000000000031e-01 3.842315128567952986e-01 1.112031677956089731e-01 6.755492063840138339e-01 3.853089894010275351e-01
1.920000000000000040e-01 3.850095893771907085e-01 1.084786434631584140e-01 6.759879857768376077e-01 3.829446210062593670e-01
1.930000000000000049e-01 3.857792550858146763e-01 1.057088754335885616e-01 6.763887958521637156e-01 3.805653740207090019e-01
1.940000000000000058e-01 3.865399170255415795e-01 1.028926262950239229e-01 6.767491972418102630e-01 3.781717095475574664e-01
1.950000000000000067e-01 3.872909516086907589e-01 1.000285899232553205e-01 6.770665791586329973e-01 3.757641256781470429e-01
1.960000000000000075e-01 3.880317023296495638e-01 9.711538491482298030e-02 6.773381427433129431e-01 3.733431596500502714e-01
1.970000000000000084e-01 3.887614772209569969e-01 9.415154714065698816e-02 6.775608823028702599e-01 3.709093900725837223e-01
1.980000000000000093e-01 3.894795460125023423e-01 9.113552127406251979e-02 6.777315641122201306e-01 3.684634392005489145e-01
1.990000000000000102e-01 3.901851369454334972e-01 8.806565111820459368e-02 6.778467023890097920e-01 3.660059752285270140e-01
2.000000000000000111e-01 3.908774331823930415e-01 8.494016852316615962e-02 6.779025319776912362e-01 3.635377145668262644e-01
2.010000000000000120e-01 3.915555687432919485e-01 8.175718063948368697e-02 6.778949771880043995e-01 3.610594240453183779e-01
2.020000000000000129e-01 3.922186238803052616e-01 7.851465520168610102e-02 6.778196161215734872e-01 3.585719229716959888e-01
2.030000000000000138e-01 3.928656197862376853e-01 7.521040346903706819e-02 6.776716396827653366e-01 3.560760849445401277e-01
2.040000000000000147e-01 3.934955125056744940e-01 7.184206036784136773e-02 6.774458042993132256e-01 3.535728392868430769e-01
2.050000000000000155e-01 3.941071858868201438e-01 6.840706127565644723e-02 6.771363771653707841e-01 3.510631719193317291e-01
2.060000000000000164e-01 3.946994433715161343e-01 6.490261475638202382e-02 6.767370725526398179e-01 3.485481254310460741e-01
2.070000000000000173e-01 3.952709983687430761e-01 6.132567038832192896e-02 6.762409773982445138e-01 3.460287980215840942e-01
2.080000000000000182e-01 3.958204628890295562e-01 5.767288061398023052e-02 6.756404639500331877e-01 3.435063408775048677e-01
2.089999999999999913e-01 3.963463340282227243e-01 5.394055526585307681e-02 6.749270867028291931e-01 3.409819533938055480e-01
2.099999999999999922e-01 3.968469777715308844e-01 5.012460706681022560e-02 6.740914601547058904e-01 3.384568754449530092e-01
2.109999999999999931e-01 3.973206094321308779e-01 4.622048593946342238e-02 6.731231129987667039e-01 3.359323756270905514e-01
2.119999999999999940e-01 3.977652698280926824e-01 4.222309934839781065e-02 6.720103131718442313e-01 3.334097340028472911e-01
2.129999999999999949e-01 3.981787960156515371e-01 3.812671508963481198e-02 6.707398566081149704e-01 3.308902173379709155e-01
2.139999999999999958e-01 3.985587850052156322e-01 3.392484185912021666e-02 6.692968104543941532e-01 3.283750440595601394e-01
2.149999999999999967e-01 3.989025483439205821e-01 2.961008147111606273e-02 6.676641986989662048e-01 3.258653350927729342e-01
2.159999999999999976e-01 3.992070546883221827e-01 2.517394460697377698e-02 6.658226143672711927e-01 3.233620452030250281e-01
2.169999999999999984e-01 3.994688564127171215e-01 2.060661923547819213e-02 6.637497372409189023e-01 3.208658672673578294e-01
2.179999999999999993e-01 3.996839947498823653e-01 1.589667703565850881e-02 6.614197288694971810e-01 3.183770986911209078e-01
2.190000000000000002e-01 3.998478757054938493e-01 1.103069779315760460e-02 6.588024665913314593e-01 3.158954544626495498e-01
2.200000000000000011e-01 3.999551056538488414e-01 5.992784112468476504e-03 6.558625640460316042e-01 3.134198042965330444e-01
2.210000000000000020e-01 3.999992705172409346e-01 7.639277944411080245e-04 6.525581052524718206e-01 3.109478006782233628e-01
2.220000000000000029e-01 3.999726347884631772e-01 -4.678826816056988989e-03 6.488389896673287804e-01 3.084753483266457486e-01
2.230000000000000038e-01 3.998657247731742803e-01 -1.036350093472672429e-02 6.446447419334685458e-01 3.059958402550670975e-01
2.240000000000000047e-01 3.996667415951371538e-01 -1.632469487389943269e-02 6.399015746830735152e-01 3.034990456007741200e-01
2.250000000000000056e-01 3.993607190390615624e-01 -2.260566496707682241e-02 6.345183936149372261e-01 3.009694701840446851e-01
2.260000000000000064e-01 3.989282909380785225e-01 -2.926121475987950721e-02 6.283812814245492984e-01 2.983839059985648468e-01
2.270000000000000073e-01 3.983438476485204882e-01 -3.636177994230077593e-02 6.213457589275214188e-01 2.957077121311394996e-01
2.280000000000000082e-01 3.975727137980714643e-01 -4.399928684918387456e-02 6.132257456215060021e-01 2.928890772499057604e-01
2.290000000000000091e-01 3.965667187119025772e-01 -5.229567486967495737e-02 6.037775443816483234e-01 2.898500159190038894e-01
2.300000000000000100e-01 3.952570600078181839e-01 -6.141544198307178487e-02 5.926762293717995345e-01 2.864719989624668339e-01
2.310000000000000109e-01 3.935424985737371317e-01 -7.158422882409308519e-02 5.794803594946402736e-01 2.825726740821736804e-01
